# OpenSignals Text File Format. Version 1
# {"98:D3:21:FC:8B:12": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:21:FC:8B:12", "device connection": "BTH98:D3:21:FC:8B:12", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1281, "comments": "taken by Youssef Daoud & Sadek ", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-12-23", "time": "15:54:5.524", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "ECGBIT", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	0	524	0	0	0	0	
1	0	0	0	0	3	638	0	0	0	0	
2	0	0	0	0	0	728	1	0	0	0	
3	0	0	0	0	0	626	0	0	0	0	
4	0	0	0	0	0	429	0	0	0	0	
5	0	0	0	0	1	422	0	0	0	0	
6	0	0	0	0	0	455	0	0	0	0	
7	0	0	0	0	0	481	0	0	0	0	
8	0	0	0	0	0	496	0	0	0	0	
9	0	0	0	0	3	493	0	0	0	0	
10	0	0	0	0	0	484	0	0	0	0	
11	0	0	0	0	0	493	0	0	0	0	
12	0	0	0	0	0	508	0	0	0	0	
13	0	0	0	0	3	510	0	0	0	0	
14	0	0	0	0	0	509	0	0	0	0	
15	0	0	0	0	0	510	0	0	0	0	
0	0	0	0	0	0	515	0	0	0	0	
1	0	0	0	0	3	521	0	0	0	0	
2	0	0	0	0	0	520	0	0	0	0	
3	0	0	0	0	1	518	0	0	0	0	
4	0	0	0	0	0	521	0	0	0	0	
5	0	0	0	0	3	536	0	0	0	0	
6	0	0	0	0	0	544	0	0	0	0	
7	0	0	0	0	1	522	0	0	0	0	
8	0	0	0	0	0	556	0	0	0	0	
9	0	0	0	0	3	564	0	0	0	0	
10	0	0	0	0	0	564	0	0	0	0	
11	0	0	0	0	0	575	0	0	0	0	
12	0	0	0	0	0	573	0	0	0	0	
13	0	0	0	0	3	570	0	0	0	0	
14	0	0	0	0	0	528	0	0	0	0	
15	0	0	0	0	0	492	0	0	0	0	
0	0	0	0	0	0	467	0	0	0	0	
1	0	0	0	0	3	445	0	0	0	0	
2	0	0	0	0	0	440	0	0	0	0	
3	0	0	0	0	0	449	0	0	0	0	
4	0	0	0	0	0	443	0	0	0	0	
5	0	0	0	0	0	453	0	0	0	0	
6	0	0	0	0	0	450	0	0	0	0	
7	0	0	0	0	1	463	0	0	0	0	
8	0	0	0	0	0	462	0	0	0	0	
9	0	0	0	0	3	476	0	0	0	0	
10	0	0	0	0	0	479	0	0	0	0	
11	0	0	0	0	0	489	0	0	0	0	
12	0	0	0	0	0	489	0	0	0	0	
13	0	0	0	0	3	488	0	0	0	0	
14	0	0	0	0	0	498	0	0	0	0	
15	0	0	0	0	0	502	0	0	0	0	
0	0	0	0	0	0	498	0	0	0	0	
1	0	0	0	0	1	504	0	0	0	0	
2	0	0	0	0	0	493	0	0	0	0	
3	0	0	0	0	0	501	0	0	0	0	
4	0	0	0	0	0	503	0	0	0	0	
5	0	0	0	0	3	504	0	0	0	0	
6	0	0	0	0	0	507	0	0	0	0	
7	0	0	0	0	0	501	0	0	0	0	
8	0	0	0	0	0	509	0	0	0	0	
9	0	0	0	0	3	504	0	0	0	0	
10	0	0	0	0	0	504	0	0	0	0	
11	0	0	0	0	0	515	0	0	0	0	
12	0	0	0	0	0	504	0	0	0	0	
13	0	0	0	0	3	509	0	0	0	0	
14	0	0	0	0	0	510	0	0	0	0	
15	0	0	0	0	0	507	0	0	0	0	
0	0	0	0	0	0	508	0	0	0	0	
1	0	0	0	0	4	521	0	0	0	0	
2	0	0	0	0	0	506	0	0	0	0	
3	0	0	0	0	0	514	0	0	0	0	
4	0	0	0	0	0	510	0	0	0	0	
5	0	0	0	0	4	505	0	0	0	0	
6	0	0	0	0	0	512	0	0	0	0	
7	0	0	0	0	0	522	0	0	0	0	
8	0	0	0	0	0	511	0	0	0	0	
9	0	0	0	0	4	510	0	0	0	0	
10	0	0	0	0	0	516	0	0	0	0	
11	0	0	0	0	0	511	0	0	0	0	
12	0	0	0	0	0	513	0	0	0	0	
13	0	0	0	0	4	510	0	0	0	0	
14	0	0	0	0	0	514	0	0	0	0	
15	0	0	0	0	0	519	0	0	0	0	
0	0	0	0	0	0	508	1	0	0	0	
1	0	0	0	0	1	531	0	0	0	0	
2	0	0	0	0	0	522	0	0	0	0	
3	0	0	0	0	0	527	0	0	0	0	
4	0	0	0	0	0	529	1	0	0	0	
5	0	0	0	0	4	536	0	0	0	0	
6	0	0	0	0	0	520	0	0	0	0	
7	0	0	0	0	0	511	0	0	0	0	
8	0	0	0	0	0	501	0	0	0	0	
9	0	0	0	0	4	510	0	0	0	0	
10	0	0	0	0	0	499	0	0	0	0	
11	0	0	0	0	0	512	0	0	0	0	
12	0	0	0	0	0	503	0	0	0	0	
13	0	0	0	0	2	517	0	0	0	0	
14	0	0	0	0	0	504	0	0	0	0	
15	0	0	0	0	0	484	0	0	0	0	
0	0	0	0	0	0	529	1	0	0	0	
1	0	0	0	0	4	654	0	0	0	0	
2	0	0	0	0	0	755	1	0	0	0	
3	0	0	0	0	0	641	0	0	0	0	
4	0	0	0	0	0	441	0	0	0	0	
5	0	0	0	0	4	422	0	0	0	0	
6	0	0	0	0	0	472	0	0	0	0	
7	0	0	0	0	0	477	0	0	0	0	
8	0	0	0	0	0	478	0	0	0	0	
9	0	0	0	0	4	478	0	0	0	0	
10	0	0	0	0	0	481	0	0	0	0	
11	0	0	0	0	0	497	0	0	0	0	
12	0	0	0	0	0	498	0	0	0	0	
13	0	0	0	0	4	492	0	0	0	0	
14	0	0	0	0	0	503	0	0	0	0	
15	0	0	0	0	0	495	0	0	0	0	
0	0	0	0	0	0	496	0	0	0	0	
1	0	0	0	0	2	509	0	0	0	0	
2	0	0	0	0	0	513	0	0	0	0	
3	0	0	0	0	0	515	0	0	0	0	
4	0	0	0	0	0	517	0	0	0	0	
5	0	0	0	0	4	530	0	0	0	0	
6	0	0	0	0	0	531	0	0	0	0	
7	0	0	0	0	0	523	0	0	0	0	
8	0	0	0	0	0	564	1	0	0	0	
9	0	0	0	0	4	561	0	0	0	0	
10	0	0	0	0	0	557	0	0	0	0	
11	0	0	0	0	0	564	0	0	0	0	
12	0	0	0	0	0	568	0	0	0	0	
13	0	0	0	0	1	559	0	0	0	0	
14	0	0	0	0	0	530	0	0	0	0	
15	0	0	0	0	0	504	0	0	0	0	
0	0	0	0	0	0	464	0	0	0	0	
1	0	0	0	0	4	467	0	0	0	0	
2	0	0	0	0	0	448	0	0	0	0	
3	0	0	0	0	0	446	0	0	0	0	
4	0	0	0	0	0	456	0	0	0	0	
5	0	0	0	0	4	451	0	0	0	0	
6	0	0	0	0	0	463	0	0	0	0	
7	0	0	0	0	0	454	0	0	0	0	
8	0	0	0	0	0	471	0	0	0	0	
9	0	0	0	0	4	469	0	0	0	0	
10	0	0	0	0	0	461	0	0	0	0	
11	0	0	0	0	0	474	0	0	0	0	
12	0	0	0	0	0	486	0	0	0	0	
13	0	0	0	0	4	479	0	0	0	0	
14	0	0	0	0	0	485	0	0	0	0	
15	0	0	0	0	0	501	0	0	0	0	
0	0	0	0	0	0	504	1	0	0	0	
1	0	0	0	0	4	501	0	0	0	0	
2	0	0	0	0	0	487	0	0	0	0	
3	0	0	0	0	0	514	0	0	0	0	
4	0	0	0	0	0	505	0	0	0	0	
5	0	0	0	0	4	519	0	0	0	0	
6	0	0	0	0	0	503	0	0	0	0	
7	0	0	0	0	0	497	0	0	0	0	
8	0	0	0	0	0	509	1	0	0	0	
9	0	0	0	0	4	514	0	0	0	0	
10	0	0	0	0	0	508	0	0	0	0	
11	0	0	0	0	0	502	0	0	0	0	
12	0	0	0	0	0	498	1	0	0	0	
13	0	0	0	0	2	512	0	0	0	0	
14	0	0	0	0	0	504	0	0	0	0	
15	0	0	0	0	0	509	0	0	0	0	
0	0	0	0	0	0	511	1	0	0	0	
1	0	0	0	0	4	499	0	0	0	0	
2	0	0	0	0	0	514	0	0	0	0	
3	0	0	0	0	0	512	0	0	0	0	
4	0	0	0	0	0	517	1	0	0	0	
5	0	0	0	0	4	513	0	0	0	0	
6	0	0	0	0	0	515	0	0	0	0	
7	0	0	0	0	0	510	0	0	0	0	
8	0	0	0	0	0	516	0	0	0	0	
9	0	0	0	0	1	518	0	0	0	0	
10	0	0	0	0	0	513	0	0	0	0	
11	0	0	0	0	0	509	0	0	0	0	
12	0	0	0	0	0	515	1	0	0	0	
13	0	0	0	0	4	512	0	0	0	0	
14	0	0	0	0	0	523	0	0	0	0	
15	0	0	0	0	0	518	0	0	0	0	
0	0	0	0	0	0	515	1	0	0	0	
1	0	0	0	0	4	503	0	0	0	0	
2	0	0	0	0	0	518	0	0	0	0	
3	0	0	0	0	0	508	0	0	0	0	
4	0	0	0	0	0	525	0	0	0	0	
5	0	0	0	0	4	519	0	0	0	0	
6	0	0	0	0	0	515	0	0	0	0	
7	0	0	0	0	0	526	0	0	0	0	
8	0	0	0	0	0	527	1	0	0	0	
9	0	0	0	0	4	534	0	0	0	0	
10	0	0	0	0	0	518	0	0	0	0	
11	0	0	0	0	0	507	0	0	0	0	
12	0	0	0	0	0	504	0	0	0	0	
13	0	0	0	0	4	495	0	0	0	0	
14	0	0	0	0	0	499	0	0	0	0	
15	0	0	0	0	0	511	0	0	0	0	
0	0	0	0	0	0	504	1	0	0	0	
1	0	0	0	0	4	512	0	0	0	0	
2	0	0	0	0	0	492	0	0	0	0	
3	0	0	0	0	0	502	0	0	0	0	
4	0	0	0	0	0	505	0	0	0	0	
5	0	0	0	0	4	631	0	0	0	0	
6	0	0	0	0	0	742	1	0	0	0	
7	0	0	0	0	0	660	0	0	0	0	
8	0	0	0	0	0	464	0	0	0	0	
9	0	0	0	0	2	427	0	0	0	0	
10	0	0	0	0	0	463	0	0	0	0	
11	0	0	0	0	0	473	0	0	0	0	
12	0	0	0	0	0	476	0	0	0	0	
13	0	0	0	0	4	486	0	0	0	0	
14	0	0	0	0	0	484	0	0	0	0	
15	0	0	0	0	0	495	0	0	0	0	
0	0	0	0	0	0	496	0	0	0	0	
1	0	0	0	0	4	508	0	0	0	0	
2	0	0	0	0	0	507	0	0	0	0	
3	0	0	0	0	0	502	0	0	0	0	
4	0	0	0	0	0	510	0	0	0	0	
5	0	0	0	0	1	513	0	0	0	0	
6	0	0	0	0	0	518	0	0	0	0	
7	0	0	0	0	0	518	0	0	0	0	
8	0	0	0	0	0	517	1	0	0	0	
9	0	0	0	0	4	517	0	0	0	0	
10	0	0	0	0	0	539	0	0	0	0	
11	0	0	0	0	0	544	0	0	0	0	
12	0	0	0	0	0	550	1	0	0	0	
13	0	0	0	0	4	553	0	0	0	0	
14	0	0	0	0	0	567	0	0	0	0	
15	0	0	0	0	0	558	0	0	0	0	
0	0	0	0	0	0	568	1	0	0	0	
1	0	0	0	0	4	559	0	0	0	0	
2	0	0	0	0	0	542	0	0	0	0	
3	0	0	0	0	0	508	0	0	0	0	
4	0	0	0	0	0	479	0	0	0	0	
5	0	0	0	0	4	467	0	0	0	0	
6	0	0	0	0	0	441	0	0	0	0	
7	0	0	0	0	0	440	0	0	0	0	
8	0	0	0	0	0	433	0	0	0	0	
9	0	0	0	0	4	436	0	0	0	0	
10	0	0	0	0	0	450	0	0	0	0	
11	0	0	0	0	0	461	0	0	0	0	
12	0	0	0	0	0	460	0	0	0	0	
13	0	0	0	0	4	463	0	0	0	0	
14	0	0	0	0	0	462	0	0	0	0	
15	0	0	0	0	0	481	0	0	0	0	
0	0	0	0	0	0	479	0	0	0	0	
1	0	0	0	0	4	483	0	0	0	0	
2	0	0	0	0	0	483	0	0	0	0	
3	0	0	0	0	0	482	0	0	0	0	
4	0	0	0	0	0	492	1	0	0	0	
5	0	0	0	0	2	496	0	0	0	0	
6	0	0	0	0	0	497	0	0	0	0	
7	0	0	0	0	0	501	0	0	0	0	
8	0	0	0	0	0	500	1	0	0	0	
9	0	0	0	0	4	494	0	0	0	0	
10	0	0	0	0	0	507	0	0	0	0	
11	0	0	0	0	0	499	0	0	0	0	
12	0	0	0	0	0	509	1	0	0	0	
13	0	0	0	0	4	507	0	0	0	0	
14	0	0	0	0	0	501	0	0	0	0	
15	0	0	0	0	0	506	0	0	0	0	
0	0	0	0	0	0	500	0	0	0	0	
1	0	0	0	0	2	510	0	0	0	0	
2	0	0	0	0	0	517	0	0	0	0	
3	0	0	0	0	0	513	0	0	0	0	
4	0	0	0	0	0	522	1	0	0	0	
5	0	0	0	0	4	504	0	0	0	0	
6	0	0	0	0	0	505	0	0	0	0	
7	0	0	0	0	0	510	0	0	0	0	
8	0	0	0	0	0	518	1	0	0	0	
9	0	0	0	0	4	517	0	0	0	0	
10	0	0	0	0	0	504	0	0	0	0	
11	0	0	0	0	0	511	0	0	0	0	
12	0	0	0	0	0	521	0	0	0	0	
13	0	0	0	0	4	521	0	0	0	0	
14	0	0	0	0	0	515	0	0	0	0	
15	0	0	0	0	0	523	0	0	0	0	
0	0	0	0	0	0	514	1	0	0	0	
1	0	0	0	0	4	514	0	0	0	0	
2	0	0	0	0	0	518	0	0	0	0	
3	0	0	0	0	0	511	0	0	0	0	
4	0	0	0	0	0	523	1	0	0	0	
5	0	0	0	0	1	519	0	0	0	0	
6	0	0	0	0	0	514	0	0	0	0	
7	0	0	0	0	0	505	0	0	0	0	
8	0	0	0	0	0	504	0	0	0	0	
9	0	0	0	0	4	514	0	0	0	0	
10	0	0	0	0	0	516	0	0	0	0	
11	0	0	0	0	0	510	0	0	0	0	
12	0	0	0	0	0	513	1	0	0	0	
13	0	0	0	0	4	512	0	0	0	0	
14	0	0	0	0	0	510	0	0	0	0	
15	0	0	0	0	0	520	0	0	0	0	
0	0	0	0	0	0	529	0	0	0	0	
1	0	0	0	0	2	526	0	0	0	0	
2	0	0	0	0	0	528	0	0	0	0	
3	0	0	0	0	0	514	0	0	0	0	
4	0	0	0	0	0	504	1	0	0	0	
5	0	0	0	0	4	499	0	0	0	0	
6	0	0	0	0	0	504	0	0	0	0	
7	0	0	0	0	0	500	0	0	0	0	
8	0	0	0	0	0	494	0	0	0	0	
9	0	0	0	0	4	517	0	0	0	0	
10	0	0	0	0	0	504	0	0	0	0	
11	0	0	0	0	0	501	0	0	0	0	
12	0	0	0	0	0	503	0	0	0	0	
13	0	0	0	0	4	559	0	0	0	0	
14	0	0	0	0	0	708	0	0	0	0	
15	0	0	0	0	0	726	1	0	0	0	
0	0	0	0	0	0	568	1	0	0	0	
1	0	0	0	0	4	418	0	0	0	0	
2	0	0	0	0	0	451	0	0	0	0	
3	0	0	0	0	0	486	0	0	0	0	
